"dyad";"id";"obsno";"sent";"start";"end";"PA1_time";"PA2_time";"PA3_time";"NA1_time";"NA2_time";"NA3_time";"contact_time";"location_time"
15;30;27;2018-08-14 11:00:03;2018-08-14 11:00:28;2018-08-14 11:02:29;2018-08-14 11:00:47;2018-08-14 11:01:07;2018-08-14 11:01:18;2018-08-14 11:01:40;2018-08-14 11:01:50;2018-08-14 11:02:13;2018-08-14 11:02:24;2018-08-14 11:02:29
15;30;28;2018-08-14 11:59:44;2018-08-14 11:59:51;2018-08-14 12:01:35;2018-08-14 12:00:03;2018-08-14 12:00:19;2018-08-14 12:00:34;2018-08-14 12:00:51;2018-08-14 12:01:00;2018-08-14 12:01:15;2018-08-14 12:01:40;2018-08-14 12:01:35
15;30;29;2018-08-14 13:00:17;2018-08-14 13:00:50;2018-08-14 13:02:04;2018-08-14 13:01:01;2018-08-14 13:01:08;2018-08-14 13:01:19;2018-08-14 13:01:19;2018-08-14 13:01:44;2018-08-14 13:01:48;2018-08-14 13:02:03;2018-08-14 13:02:04
15;30;30;2018-08-14 14:00:08;2018-08-14 14:00:46;2018-08-14 14:03:21;2018-08-14 14:00:56;2018-08-14 14:01:33;2018-08-14 14:01:50;2018-08-14 14:02:25;2018-08-14 14:02:32;2018-08-14 14:02:51;2018-08-14 14:03:29;2018-08-14 14:03:21
15;30;31;2018-08-15 10:00:25;2018-08-15 10:00:36;2018-08-15 10:02:02;2018-08-15 10:00:46;2018-08-15 10:01:07;2018-08-15 10:01:12;2018-08-15 10:01:29;2018-08-15 10:01:42;2018-08-15 10:01:44;2018-08-15 10:01:56;2018-08-15 10:02:02
15;30;32;2018-08-15 11:00:05;2018-08-15 11:00:17;2018-08-15 11:01:18;2018-08-15 11:00:22;2018-08-15 11:00:34;2018-08-15 11:00:44;2018-08-15 11:00:57;2018-08-15 11:01:06;2018-08-15 11:01:14;2018-08-15 11:01:18;2018-08-15 11:01:18
15;30;33;2018-08-15 12:00:08;2018-08-15 12:00:16;2018-08-15 12:01:41;2018-08-15 12:00:29;2018-08-15 12:00:40;2018-08-15 12:00:51;2018-08-15 12:00:58;2018-08-15 12:01:19;2018-08-15 12:01:42;2018-08-15 12:01:42;2018-08-15 12:01:41
15;30;34;2018-08-15 13:00:09;2018-08-15 13:00:16;2018-08-15 13:01:53;2018-08-15 13:00:32;2018-08-15 13:00:42;2018-08-15 13:01:00;2018-08-15 13:01:05;2018-08-15 13:01:31;2018-08-15 13:01:36;2018-08-15 13:01:48;2018-08-15 13:01:53
15;30;35;2018-08-15 13:59:52;2018-08-15 14:00:19;2018-08-15 14:02:35;2018-08-15 14:00:39;2018-08-15 14:00:49;2018-08-15 14:01:13;2018-08-15 14:01:36;2018-08-15 14:01:54;2018-08-15 14:02:12;2018-08-15 14:02:30;2018-08-15 14:02:35
15;30;36;2018-08-16 10:00:05;2018-08-16 10:00:19;2018-08-16 10:03:36;2018-08-16 10:00:40;2018-08-16 10:01:05;2018-08-16 10:01:51;2018-08-16 10:02:05;2018-08-16 10:02:36;2018-08-16 10:03:14;2018-08-16 10:03:40;2018-08-16 10:03:36
15;30;37;2018-08-16 11:00:19;2018-08-16 11:00:30;2018-08-16 11:01:55;2018-08-16 11:00:42;2018-08-16 11:00:57;2018-08-16 11:01:00;2018-08-16 11:01:14;2018-08-16 11:01:42;2018-08-16 11:01:51;2018-08-16 11:01:52;2018-08-16 11:01:55
15;30;38;2018-08-16 11:59:50;2018-08-16 11:59:58;2018-08-16 12:02:30;2018-08-16 12:00:26;2018-08-16 12:00:38;2018-08-16 12:01:08;2018-08-16 12:01:20;2018-08-16 12:01:50;2018-08-16 12:02:15;2018-08-16 12:02:29;2018-08-16 12:02:30
15;30;39;2018-08-16 13:00:19;2018-08-16 13:00:59;2018-08-16 13:02:17;2018-08-16 13:01:08;2018-08-16 13:01:19;2018-08-16 13:01:23;2018-08-16 13:01:43;2018-08-16 13:01:54;2018-08-16 13:02:04;2018-08-16 13:02:16;2018-08-16 13:02:17
15;30;40;2018-08-16 13:59:31;2018-08-16 13:59:40;2018-08-16 14:01:27;2018-08-16 13:59:52;2018-08-16 14:00:08;2018-08-16 14:00:39;2018-08-16 14:00:42;2018-08-16 14:01:01;2018-08-16 14:01:11;2018-08-16 14:01:26;2018-08-16 14:01:27
15;30;41;2018-08-17 10:00:10;2018-08-17 10:00:42;2018-08-17 10:00:46;2018-08-17 10:00:40;2018-08-17 10:00:41;2018-08-17 10:00:41;2018-08-17 10:00:42;2018-08-17 10:00:44;2018-08-17 10:00:45;2018-08-17 10:00:47;2018-08-17 10:00:46
15;30;42;2018-08-17 11:00:57;2018-08-17 11:01:09;2018-08-17 11:03:01;2018-08-17 11:01:32;2018-08-17 11:01:33;2018-08-17 11:01:51;2018-08-17 11:02:15;2018-08-17 11:02:31;2018-08-17 11:02:50;2018-08-17 11:03:07;2018-08-17 11:03:01
15;30;43;2018-08-17 12:00:13;2018-08-17 12:00:40;2018-08-17 12:02:20;2018-08-17 12:00:44;2018-08-17 12:01:12;2018-08-17 12:01:32;2018-08-17 12:01:36;2018-08-17 12:01:53;2018-08-17 12:02:09;2018-08-17 12:02:23;2018-08-17 12:02:20
15;30;44;2018-08-17 13:00:16;2018-08-17 13:00:30;2018-08-17 13:01:35;2018-08-17 13:00:43;2018-08-17 13:00:50;2018-08-17 13:00:58;2018-08-17 13:01:10;2018-08-17 13:01:17;2018-08-17 13:01:26;2018-08-17 13:01:36;2018-08-17 13:01:35
15;30;45;2018-08-17 14:00:07;2018-08-17 14:00:17;2018-08-17 14:02:04;2018-08-17 14:00:43;2018-08-17 14:00:49;2018-08-17 14:01:01;2018-08-17 14:01:19;2018-08-17 14:01:41;2018-08-17 14:01:46;2018-08-17 14:02:13;2018-08-17 14:02:04
15;30;46;2018-08-18 09:59:58;2018-08-18 10:00:15;2018-08-18 10:00:42;2018-08-18 10:00:16;2018-08-18 10:00:23;2018-08-18 10:00:27;2018-08-18 10:00:40;2018-08-18 10:00:40;2018-08-18 10:00:40;2018-08-18 10:00:40;2018-08-18 10:00:42
15;30;47;2018-08-18 11:00:39;2018-08-18 11:00:44;2018-08-18 11:02:26;2018-08-18 11:00:52;2018-08-18 11:01:08;2018-08-18 11:01:22;2018-08-18 11:01:44;2018-08-18 11:01:56;2018-08-18 11:02:09;2018-08-18 11:02:18;2018-08-18 11:02:26
15;30;48;2018-08-18 11:59:53;2018-08-18 12:00:04;2018-08-18 12:01:16;2018-08-18 12:00:16;2018-08-18 12:00:18;2018-08-18 12:00:30;2018-08-18 12:00:52;2018-08-18 12:00:58;2018-08-18 12:01:02;2018-08-18 12:01:29;2018-08-18 12:01:16
15;30;49;2018-08-18 12:59:52;2018-08-18 13:00:13;2018-08-18 13:01:15;2018-08-18 13:00:22;2018-08-18 13:00:23;2018-08-18 13:00:30;2018-08-18 13:00:43;2018-08-18 13:00:56;2018-08-18 13:01:07;2018-08-18 13:01:13;2018-08-18 13:01:15
15;30;50;2018-08-18 13:59:55;2018-08-18 14:00:09;2018-08-18 14:01:28;2018-08-18 14:00:14;2018-08-18 14:00:27;2018-08-18 14:00:46;2018-08-18 14:00:50;2018-08-18 14:01:12;2018-08-18 14:01:17;2018-08-18 14:01:21;2018-08-18 14:01:28
15;30;51;2018-08-19 10:00:01;2018-08-19 10:00:14;2018-08-19 10:02:07;2018-08-19 10:00:19;2018-08-19 10:00:48;2018-08-19 10:01:01;2018-08-19 10:01:08;2018-08-19 10:01:31;2018-08-19 10:01:57;2018-08-19 10:02:00;2018-08-19 10:02:07
15;30;52;2018-08-19 11:00:07;2018-08-19 11:00:14;2018-08-19 11:01:39;2018-08-19 11:00:27;2018-08-19 11:00:28;2018-08-19 11:00:48;2018-08-19 11:00:51;2018-08-19 11:01:12;2018-08-19 11:01:25;2018-08-19 11:01:43;2018-08-19 11:01:39
15;30;53;2018-08-19 12:00:24;2018-08-19 12:00:39;2018-08-19 12:02:15;2018-08-19 12:00:48;2018-08-19 12:01:10;2018-08-19 12:01:16;2018-08-19 12:01:40;2018-08-19 12:01:44;2018-08-19 12:01:56;2018-08-19 12:02:08;2018-08-19 12:02:15
15;30;54;2018-08-19 12:59:49;2018-08-19 12:59:57;2018-08-19 13:02:01;2018-08-19 13:00:17;2018-08-19 13:00:32;2018-08-19 13:00:54;2018-08-19 13:01:07;2018-08-19 13:01:28;2018-08-19 13:01:33;2018-08-19 13:02:06;2018-08-19 13:02:01
15;30;55;2018-08-19 14:00:07;2018-08-19 14:00:17;2018-08-19 14:02:55;2018-08-19 14:00:34;2018-08-19 14:01:03;2018-08-19 14:01:27;2018-08-19 14:01:53;2018-08-19 14:02:09;2018-08-19 14:02:35;2018-08-19 14:02:56;2018-08-19 14:02:55
15;30;56;2018-08-20 10:00:19;2018-08-20 10:00:35;2018-08-20 10:02:51;2018-08-20 10:00:46;2018-08-20 10:01:06;2018-08-20 10:01:25;2018-08-20 10:01:47;2018-08-20 10:02:21;2018-08-20 10:02:32;2018-08-20 10:02:46;2018-08-20 10:02:51
15;30;57;2018-08-20 10:59:58;2018-08-20 11:00:05;2018-08-20 11:00:53;2018-08-20 11:00:12;2018-08-20 11:00:12;2018-08-20 11:00:24;2018-08-20 11:00:31;2018-08-20 11:00:33;2018-08-20 11:00:47;2018-08-20 11:00:54;2018-08-20 11:00:53
15;30;58;2018-08-20 12:00:03;2018-08-20 12:00:37;2018-08-20 12:03:05;2018-08-20 12:00:58;2018-08-20 12:01:09;2018-08-20 12:01:35;2018-08-20 12:02:10;2018-08-20 12:02:23;2018-08-20 12:02:50;2018-08-20 12:03:01;2018-08-20 12:03:05
15;30;59;2018-08-20 13:00:05;2018-08-20 13:00:11;2018-08-20 13:02:19;2018-08-20 13:00:30;2018-08-20 13:00:53;2018-08-20 13:01:04;2018-08-20 13:01:21;2018-08-20 13:01:50;2018-08-20 13:02:02;2018-08-20 13:02:20;2018-08-20 13:02:19
15;30;60;2018-08-20 14:00:27;2018-08-20 14:00:38;2018-08-20 14:02:55;2018-08-20 14:00:57;2018-08-20 14:01:14;2018-08-20 14:01:32;2018-08-20 14:02:03;2018-08-20 14:02:13;2018-08-20 14:02:25;2018-08-20 14:02:52;2018-08-20 14:02:55
15;30;61;2018-08-21 10:00:36;2018-08-21 10:00:50;2018-08-21 10:02:10;2018-08-21 10:01:01;2018-08-21 10:01:12;2018-08-21 10:01:27;2018-08-21 10:01:41;2018-08-21 10:01:44;2018-08-21 10:02:03;2018-08-21 10:02:04;2018-08-21 10:02:10
15;30;62;2018-08-21 10:59:49;2018-08-21 11:00:17;2018-08-21 11:01:29;2018-08-21 11:00:20;2018-08-21 11:00:41;2018-08-21 11:00:47;2018-08-21 11:00:58;2018-08-21 11:01:05;2018-08-21 11:01:23;2018-08-21 11:01:30;2018-08-21 11:01:29
15;30;63;2018-08-21 12:00:06;2018-08-21 12:00:22;2018-08-21 12:03:34;2018-08-21 12:01:02;2018-08-21 12:01:11;2018-08-21 12:01:41;2018-08-21 12:02:12;2018-08-21 12:02:43;2018-08-21 12:03:05;2018-08-21 12:03:38;2018-08-21 12:03:34
15;30;64;2018-08-21 13:00:25;2018-08-21 13:00:57;2018-08-21 13:01:48;2018-08-21 13:01:01;2018-08-21 13:01:07;2018-08-21 13:01:07;2018-08-21 13:01:22;2018-08-21 13:01:32;2018-08-21 13:01:47;2018-08-21 13:01:52;2018-08-21 13:01:48
15;30;65;2018-08-21 14:00:05;2018-08-21 14:00:17;2018-08-21 14:00:54;2018-08-21 14:00:16;2018-08-21 14:00:33;2018-08-21 14:00:35;2018-08-21 14:00:36;2018-08-21 14:00:36;2018-08-21 14:00:42;2018-08-21 14:00:53;2018-08-21 14:00:54
15;30;66;2018-08-22 10:00:20;2018-08-22 10:00:23;2018-08-22 10:01:29;2018-08-22 10:00:35;2018-08-22 10:00:36;2018-08-22 10:00:52;2018-08-22 10:00:56;2018-08-22 10:01:15;2018-08-22 10:01:22;2018-08-22 10:01:26;2018-08-22 10:01:29
15;30;67;2018-08-22 11:00:06;2018-08-22 11:00:32;2018-08-22 11:02:32;2018-08-22 11:00:58;2018-08-22 11:01:06;2018-08-22 11:01:15;2018-08-22 11:01:42;2018-08-22 11:02:00;2018-08-22 11:02:19;2018-08-22 11:02:34;2018-08-22 11:02:32
15;30;68;2018-08-22 12:00:13;2018-08-22 12:00:24;2018-08-22 12:02:10;2018-08-22 12:00:47;2018-08-22 12:00:49;2018-08-22 12:01:04;2018-08-22 12:01:18;2018-08-22 12:01:38;2018-08-22 12:01:53;2018-08-22 12:02:14;2018-08-22 12:02:10
15;30;69;2018-08-22 12:59:59;2018-08-22 13:00:13;2018-08-22 13:01:43;2018-08-22 13:00:29;2018-08-22 13:00:31;2018-08-22 13:00:59;2018-08-22 13:01:07;2018-08-22 13:01:23;2018-08-22 13:01:30;2018-08-22 13:01:40;2018-08-22 13:01:43
15;30;70;2018-08-22 14:00:16;2018-08-22 14:00:24;2018-08-22 14:01:27;2018-08-22 14:00:35;2018-08-22 14:00:40;2018-08-22 14:00:49;2018-08-22 14:01:01;2018-08-22 14:01:11;2018-08-22 14:01:20;2018-08-22 14:01:31;2018-08-22 14:01:27
16;31;1;2018-11-17 09:59:56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;31;2;2018-11-17 11:00:13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;31;3;2018-11-17 11:59:55;2018-11-17 12:00:12;2018-11-17 12:04:07;2018-11-17 12:00:41;2018-11-17 12:01:17;2018-11-17 12:01:54;2018-11-17 12:02:33;2018-11-17 12:03:00;2018-11-17 12:03:37;2018-11-17 12:04:04;2018-11-17 12:04:07
16;31;4;2018-11-17 13:00:01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;31;5;2018-11-17 14:00:20;2018-11-17 14:00:40;2018-11-17 14:03:28;2018-11-17 14:01:03;2018-11-17 14:01:21;2018-11-17 14:02:00;2018-11-17 14:02:14;2018-11-17 14:02:39;2018-11-17 14:03:10;2018-11-17 14:03:25;2018-11-17 14:03:28
16;31;6;2018-11-18 10:00:07;2018-11-18 10:00:16;2018-11-18 10:01:40;2018-11-18 10:00:28;2018-11-18 10:00:40;2018-11-18 10:00:55;2018-11-18 10:01:10;2018-11-18 10:01:20;2018-11-18 10:01:23;2018-11-18 10:01:42;2018-11-18 10:01:40
16;31;7;2018-11-18 11:00:23;2018-11-18 11:00:43;2018-11-18 11:03:01;2018-11-18 11:00:59;2018-11-18 11:01:12;2018-11-18 11:01:39;2018-11-18 11:02:01;2018-11-18 11:02:08;2018-11-18 11:02:53;2018-11-18 11:03:06;2018-11-18 11:03:01
16;31;8;2018-11-18 12:00:06;2018-11-18 12:00:15;2018-11-18 12:02:19;2018-11-18 12:00:34;2018-11-18 12:00:47;2018-11-18 12:01:09;2018-11-18 12:01:30;2018-11-18 12:01:45;2018-11-18 12:02:00;2018-11-18 12:02:21;2018-11-18 12:02:19
16;31;9;2018-11-18 13:00:01;2018-11-18 13:00:10;2018-11-18 13:02:16;2018-11-18 13:00:34;2018-11-18 13:00:37;2018-11-18 13:00:56;2018-11-18 13:01:20;2018-11-18 13:01:50;2018-11-18 13:02:08;2018-11-18 13:02:20;2018-11-18 13:02:16
16;31;10;2018-11-18 14:00:34;2018-11-18 14:00:47;2018-11-18 14:02:57;2018-11-18 14:01:00;2018-11-18 14:01:35;2018-11-18 14:01:36;2018-11-18 14:02:02;2018-11-18 14:02:24;2018-11-18 14:02:38;2018-11-18 14:02:53;2018-11-18 14:02:57
16;31;11;2018-11-19 10:00:21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;31;12;2018-11-19 11:00:11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;31;13;2018-11-19 12:00:36;2018-11-19 12:01:00;2018-11-19 12:02:36;2018-11-19 12:01:10;2018-11-19 12:01:23;2018-11-19 12:01:46;2018-11-19 12:01:50;2018-11-19 12:01:59;2018-11-19 12:02:19;2018-11-19 12:02:40;2018-11-19 12:02:36
16;31;14;2018-11-19 13:00:11;2018-11-19 13:00:27;2018-11-19 13:02:43;2018-11-19 13:00:51;2018-11-19 13:01:06;2018-11-19 13:01:21;2018-11-19 13:01:42;2018-11-19 13:02:02;2018-11-19 13:02:21;2018-11-19 13:02:38;2018-11-19 13:02:43
16;31;15;2018-11-19 14:00:01;2018-11-19 14:00:14;2018-11-19 14:01:43;2018-11-19 14:00:24;2018-11-19 14:00:40;2018-11-19 14:01:02;2018-11-19 14:01:08;2018-11-19 14:01:09;2018-11-19 14:01:29;2018-11-19 14:01:43;2018-11-19 14:01:43
16;31;16;2018-11-20 10:00:16;2018-11-20 10:00:34;2018-11-20 10:02:38;2018-11-20 10:00:50;2018-11-20 10:01:15;2018-11-20 10:01:35;2018-11-20 10:01:44;2018-11-20 10:02:03;2018-11-20 10:02:14;2018-11-20 10:02:37;2018-11-20 10:02:38
16;31;17;2018-11-20 10:59:59;2018-11-20 11:00:31;2018-11-20 11:00:35;2018-11-20 11:00:28;2018-11-20 11:00:29;2018-11-20 11:00:30;2018-11-20 11:00:32;2018-11-20 11:00:33;2018-11-20 11:00:36;2018-11-20 11:00:37;2018-11-20 11:00:35
16;31;18;2018-11-20 11:59:59;2018-11-20 12:00:21;2018-11-20 12:02:45;2018-11-20 12:00:56;2018-11-20 12:00:58;2018-11-20 12:01:16;2018-11-20 12:01:45;2018-11-20 12:02:07;2018-11-20 12:02:26;2018-11-20 12:02:50;2018-11-20 12:02:45
16;31;19;2018-11-20 13:00:11;2018-11-20 13:00:20;2018-11-20 13:02:05;2018-11-20 13:00:35;2018-11-20 13:00:47;2018-11-20 13:01:06;2018-11-20 13:01:15;2018-11-20 13:01:38;2018-11-20 13:01:54;2018-11-20 13:02:03;2018-11-20 13:02:05
16;31;20;2018-11-20 14:00:15;2018-11-20 14:00:27;2018-11-20 14:02:00;2018-11-20 14:00:42;2018-11-20 14:01:00;2018-11-20 14:01:01;2018-11-20 14:01:21;2018-11-20 14:01:38;2018-11-20 14:01:50;2018-11-20 14:01:58;2018-11-20 14:02:00
16;31;21;2018-11-21 10:00:18;2018-11-21 10:00:37;2018-11-21 10:02:34;2018-11-21 10:01:01;2018-11-21 10:01:06;2018-11-21 10:01:27;2018-11-21 10:01:37;2018-11-21 10:02:05;2018-11-21 10:02:13;2018-11-21 10:02:36;2018-11-21 10:02:34
16;31;22;2018-11-21 11:00:22;2018-11-21 11:00:27;2018-11-21 11:02:29;2018-11-21 11:00:44;2018-11-21 11:00:57;2018-11-21 11:01:16;2018-11-21 11:01:30;2018-11-21 11:01:51;2018-11-21 11:02:06;2018-11-21 11:02:23;2018-11-21 11:02:29
16;31;23;2018-11-21 11:59:51;2018-11-21 11:59:57;2018-11-21 12:01:47;2018-11-21 12:00:11;2018-11-21 12:00:23;2018-11-21 12:00:44;2018-11-21 12:00:53;2018-11-21 12:01:12;2018-11-21 12:01:35;2018-11-21 12:01:43;2018-11-21 12:01:47
16;31;24;2018-11-21 13:00:22;2018-11-21 13:00:35;2018-11-21 13:02:32;2018-11-21 13:00:52;2018-11-21 13:01:08;2018-11-21 13:01:20;2018-11-21 13:01:32;2018-11-21 13:01:58;2018-11-21 13:02:25;2018-11-21 13:02:35;2018-11-21 13:02:32
16;31;25;2018-11-21 13:59:53;2018-11-21 14:00:05;2018-11-21 14:02:17;2018-11-21 14:00:25;2018-11-21 14:00:44;2018-11-21 14:00:53;2018-11-21 14:01:16;2018-11-21 14:01:48;2018-11-21 14:01:58;2018-11-21 14:02:08;2018-11-21 14:02:17
16;31;26;2018-11-22 10:00:31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;31;27;2018-11-22 11:00:12;2018-11-22 11:00:20;2018-11-22 11:01:42;2018-11-22 11:00:28;2018-11-22 11:00:49;2018-11-22 11:00:59;2018-11-22 11:01:05;2018-11-22 11:01:17;2018-11-22 11:01:27;2018-11-22 11:01:40;2018-11-22 11:01:42
16;31;28;2018-11-22 12:00:04;2018-11-22 12:00:19;2018-11-22 12:01:52;2018-11-22 12:00:24;2018-11-22 12:00:50;2018-11-22 12:00:56;2018-11-22 12:01:10;2018-11-22 12:01:25;2018-11-22 12:01:33;2018-11-22 12:01:54;2018-11-22 12:01:52
16;31;29;2018-11-22 13:00:30;2018-11-22 13:00:52;2018-11-22 13:01:40;2018-11-22 13:01:00;2018-11-22 13:01:01;2018-11-22 13:01:05;2018-11-22 13:01:22;2018-11-22 13:01:27;2018-11-22 13:01:32;2018-11-22 13:01:38;2018-11-22 13:01:40
16;31;30;2018-11-22 14:00:00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;31;31;2018-11-23 10:00:01;2018-11-23 10:00:19;2018-11-23 10:01:56;2018-11-23 10:00:32;2018-11-23 10:00:44;2018-11-23 10:01:01;2018-11-23 10:01:16;2018-11-23 10:01:35;2018-11-23 10:01:46;2018-11-23 10:01:52;2018-11-23 10:01:56
16;31;32;2018-11-23 11:00:22;2018-11-23 11:00:33;2018-11-23 11:03:09;2018-11-23 11:00:54;2018-11-23 11:01:09;2018-11-23 11:01:41;2018-11-23 11:02:00;2018-11-23 11:02:25;2018-11-23 11:02:44;2018-11-23 11:03:07;2018-11-23 11:03:09
16;31;33;2018-11-23 11:59:59;2018-11-23 12:00:14;2018-11-23 12:01:09;2018-11-23 12:00:20;2018-11-23 12:00:33;2018-11-23 12:00:42;2018-11-23 12:00:53;2018-11-23 12:00:55;2018-11-23 12:01:01;2018-11-23 12:01:14;2018-11-23 12:01:09
16;31;34;2018-11-23 13:00:01;2018-11-23 13:00:16;2018-11-23 13:01:00;2018-11-23 13:00:19;2018-11-23 13:00:27;2018-11-23 13:00:34;2018-11-23 13:00:36;2018-11-23 13:00:39;2018-11-23 13:00:53;2018-11-23 13:01:04;2018-11-23 13:01:00
16;31;35;2018-11-23 14:00:18;2018-11-23 14:00:53;2018-11-23 14:03:20;2018-11-23 14:01:08;2018-11-23 14:01:37;2018-11-23 14:01:50;2018-11-23 14:02:13;2018-11-23 14:02:41;2018-11-23 14:02:49;2018-11-23 14:03:19;2018-11-23 14:03:20
16;31;36;2018-11-24 10:00:13;2018-11-24 10:00:26;2018-11-24 10:02:20;2018-11-24 10:00:35;2018-11-24 10:01:00;2018-11-24 10:01:13;2018-11-24 10:01:21;2018-11-24 10:01:42;2018-11-24 10:02:04;2018-11-24 10:02:21;2018-11-24 10:02:20
16;31;37;2018-11-24 11:00:18;2018-11-24 11:00:49;2018-11-24 11:02:11;2018-11-24 11:01:09;2018-11-24 11:01:13;2018-11-24 11:01:21;2018-11-24 11:01:35;2018-11-24 11:01:48;2018-11-24 11:02:04;2018-11-24 11:02:14;2018-11-24 11:02:11
16;31;38;2018-11-24 11:59:50;2018-11-24 11:59:54;2018-11-24 12:01:06;2018-11-24 12:00:03;2018-11-24 12:00:17;2018-11-24 12:00:19;2018-11-24 12:00:38;2018-11-24 12:00:41;2018-11-24 12:00:59;2018-11-24 12:01:05;2018-11-24 12:01:06
16;31;39;2018-11-24 13:00:03;2018-11-24 13:00:14;2018-11-24 13:01:30;2018-11-24 13:00:24;2018-11-24 13:00:41;2018-11-24 13:00:45;2018-11-24 13:00:59;2018-11-24 13:01:05;2018-11-24 13:01:13;2018-11-24 13:01:32;2018-11-24 13:01:30
16;31;40;2018-11-24 14:00:10;2018-11-24 14:00:18;2018-11-24 14:01:06;2018-11-24 14:00:30;2018-11-24 14:00:31;2018-11-24 14:00:39;2018-11-24 14:00:39;2018-11-24 14:00:54;2018-11-24 14:00:55;2018-11-24 14:01:10;2018-11-24 14:01:06
16;31;41;2018-11-25 10:00:06;2018-11-25 10:00:11;2018-11-25 10:02:08;2018-11-25 10:00:20;2018-11-25 10:00:43;2018-11-25 10:01:08;2018-11-25 10:01:29;2018-11-25 10:01:33;2018-11-25 10:01:49;2018-11-25 10:02:12;2018-11-25 10:02:08
16;31;42;2018-11-25 11:00:18;2018-11-25 11:00:30;2018-11-25 11:02:15;2018-11-25 11:00:51;2018-11-25 11:00:57;2018-11-25 11:01:12;2018-11-25 11:01:19;2018-11-25 11:01:50;2018-11-25 11:01:56;2018-11-25 11:02:17;2018-11-25 11:02:15
16;31;43;2018-11-25 12:00:03;2018-11-25 12:00:10;2018-11-25 12:03:01;2018-11-25 12:00:33;2018-11-25 12:00:52;2018-11-25 12:01:16;2018-11-25 12:01:49;2018-11-25 12:02:10;2018-11-25 12:02:35;2018-11-25 12:03:05;2018-11-25 12:03:01
16;31;44;2018-11-25 13:00:42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;31;45;2018-11-25 14:00:57;2018-11-25 14:01:10;2018-11-25 14:03:31;2018-11-25 14:01:26;2018-11-25 14:01:52;2018-11-25 14:02:14;2018-11-25 14:02:30;2018-11-25 14:03:02;2018-11-25 14:03:15;2018-11-25 14:03:30;2018-11-25 14:03:31
16;31;46;2018-11-26 10:00:04;2018-11-26 10:00:11;2018-11-26 10:01:44;2018-11-26 10:00:24;2018-11-26 10:00:49;2018-11-26 10:00:56;2018-11-26 10:01:06;2018-11-26 10:01:14;2018-11-26 10:01:34;2018-11-26 10:01:37;2018-11-26 10:01:44
16;31;47;2018-11-26 11:00:20;2018-11-26 11:00:34;2018-11-26 11:02:40;2018-11-26 11:00:58;2018-11-26 11:01:02;2018-11-26 11:01:26;2018-11-26 11:01:39;2018-11-26 11:02:00;2018-11-26 11:02:27;2018-11-26 11:02:40;2018-11-26 11:02:40
16;31;48;2018-11-26 12:00:25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;31;49;2018-11-26 13:00:11;2018-11-26 13:00:26;2018-11-26 13:02:26;2018-11-26 13:00:34;2018-11-26 13:01:05;2018-11-26 13:01:17;2018-11-26 13:01:28;2018-11-26 13:01:49;2018-11-26 13:02:11;2018-11-26 13:02:29;2018-11-26 13:02:26
16;31;50;2018-11-26 14:00:11;2018-11-26 14:00:17;2018-11-26 14:00:56;2018-11-26 14:00:20;2018-11-26 14:00:22;2018-11-26 14:00:33;2018-11-26 14:00:37;2018-11-26 14:00:42;2018-11-26 14:00:48;2018-11-26 14:01:00;2018-11-26 14:00:56
16;31;51;2018-11-27 10:00:23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;31;52;2018-11-27 10:59:59;2018-11-27 11:00:08;2018-11-27 11:00:26;2018-11-27 11:00:10;2018-11-27 11:00:17;2018-11-27 11:00:17;2018-11-27 11:00:17;2018-11-27 11:00:24;2018-11-27 11:00:24;2018-11-27 11:00:24;2018-11-27 11:00:26
16;31;53;2018-11-27 12:00:18;2018-11-27 12:00:39;2018-11-27 12:02:32;2018-11-27 12:00:44;2018-11-27 12:01:14;2018-11-27 12:01:31;2018-11-27 12:01:42;2018-11-27 12:01:59;2018-11-27 12:02:17;2018-11-27 12:02:27;2018-11-27 12:02:32
16;31;54;2018-11-27 13:00:02;2018-11-27 13:00:14;2018-11-27 13:02:35;2018-11-27 13:00:35;2018-11-27 13:00:55;2018-11-27 13:01:14;2018-11-27 13:01:21;2018-11-27 13:02:02;2018-11-27 13:02:17;2018-11-27 13:02:43;2018-11-27 13:02:35
16;31;55;2018-11-27 14:00:08;2018-11-27 14:00:18;2018-11-27 14:01:52;2018-11-27 14:00:26;2018-11-27 14:00:40;2018-11-27 14:01:01;2018-11-27 14:01:16;2018-11-27 14:01:23;2018-11-27 14:01:44;2018-11-27 14:01:53;2018-11-27 14:01:52
16;31;56;2018-11-28 10:00:01;2018-11-28 10:00:19;2018-11-28 10:01:53;2018-11-28 10:00:26;2018-11-28 10:00:48;2018-11-28 10:00:51;2018-11-28 10:01:18;2018-11-28 10:01:27;2018-11-28 10:01:45;2018-11-28 10:01:57;2018-11-28 10:01:53
